subid,condition,counter,trialtype,percentage,utttype,searchtype,targetshape,targetcolor,targetsize,targetword,chosetarget,distractorshape1,distractorshape2,distractorsize,date,timestamp,rtsearch,rttest,targetpos,foilpos,attncheckscore,distractorcolor
168,size,10,0,0,,colorcheck,0,blue,,undefined,true,14,12,big,8/31/2020,19:19,7867,7101,3,4,"5
",NA
168,size,11,0,0,,colorcheck,0,red,,undefined,true,14,12,big,8/31/2020,19:19,7867,7101,3,4,"5
",NA
379,size,1,1,50,noutt,differentshapes,9,purple,small,gade,false,12,1,big,8/31/2020,19:20,15005,10852,3,1,"0
",NA
379,size,2,2,50,noutt,contrast,8,green,small,dax,false,3,19,big,8/31/2020,19:20,14269,8894,4,3,"0
",NA
379,size,3,3,50,adj,differentshapes,5,purple,small,toma,false,22,2,big,8/31/2020,19:20,11310,8118,4,2,"0
",NA
379,size,4,6,75,noadj,contrast,4,green,big,wug,false,23,17,small,8/31/2020,19:21,10388,6917,3,4,"0
",NA
379,size,5,4,50,adj,contrast,20,red,small,sprock,false,15,16,big,8/31/2020,19:21,9261,6277,4,3,"0
",NA
379,size,6,5,80,noadj,differentshapes,18,purple,big,blicket,false,7,11,small,8/31/2020,19:22,29294,5277,4,1,"0
",NA
379,size,7,0,0,,attncheck,0,,,undefined,false,7,11,small,8/31/2020,19:22,29294,5277,4,1,"6
",NA
379,size,8,0,0,,colorcheck,0,red,,undefined,true,7,11,small,8/31/2020,19:22,29294,5277,4,1,"6
",NA
379,size,9,0,0,,colorcheck,0,blue,,undefined,true,7,11,small,8/31/2020,19:22,29294,5277,4,1,"6
",NA
379,size,10,0,0,,colorcheck,0,blue,,undefined,true,7,11,small,8/31/2020,19:22,29294,5277,4,1,"6
",NA
379,size,11,0,0,,colorcheck,0,red,,undefined,true,7,11,small,8/31/2020,19:22,29294,5277,4,1,"6
",NA
386,size,1,2,41,noutt,contrast,17,purple,small,blicket,false,7,4,big,8/31/2020,19:25,13416,10442,3,4,"0
",NA
386,size,2,1,38,noutt,differentshapes,2,green,big,sprock,false,12,13,small,8/31/2020,19:26,7746,2819,4,1,"0
",NA
386,size,3,5,79,noadj,differentshapes,23,green,big,toma,false,16,22,small,8/31/2020,19:26,7729,2634,4,2,"0
",NA
386,size,4,3,52,adj,differentshapes,1,green,big,wug,false,19,10,small,8/31/2020,19:26,8747,3502,3,1,"0
",NA
386,size,5,6,16,noadj,contrast,18,green,small,gade,false,9,8,big,8/31/2020,19:27,35328,3091,3,4,"0
",NA
386,size,6,4,25,adj,contrast,14,red,small,dax,false,15,11,big,8/31/2020,19:27,7991,2700,3,4,"0
",NA
386,size,7,0,0,,attncheck,0,,,undefined,false,15,11,big,8/31/2020,19:27,7991,2700,3,4,"5
",NA
386,size,8,0,0,,colorcheck,0,red,,undefined,true,15,11,big,8/31/2020,19:27,7991,2700,3,4,"5
",NA
386,size,9,0,0,,colorcheck,0,blue,,undefined,true,15,11,big,8/31/2020,19:27,7991,2700,3,4,"5
",NA
386,size,10,0,0,,colorcheck,0,blue,,undefined,true,15,11,big,8/31/2020,19:27,7991,2700,3,4,"5
",NA
386,size,11,0,0,,colorcheck,0,red,,undefined,true,15,11,big,8/31/2020,19:27,7991,2700,3,4,"5
",NA
167,color,1,1,52,noutt,differentshapes,3,red,big,dax,false,8,19,NA,8/31/2020,15:14,9927,5556,4,1,"0
",blue
167,color,2,2,41,noutt,contrast,24,blue,big,sprock,false,7,17,NA,8/31/2020,15:14,9421,2924,4,3,"0
",green
167,color,3,3,18,adj,differentshapes,16,green,big,toma,false,23,22,NA,8/31/2020,15:14,10624,2545,4,2,"0
",purple
167,color,4,6,92,noadj,contrast,14,red,big,blicket,false,10,9,NA,8/31/2020,15:14,10358,2153,4,3,"0
",green
167,color,5,4,49,adj,contrast,1,purple,big,gade,false,4,13,NA,8/31/2020,15:15,18213,2035,3,4,"0
",blue
167,color,6,5,48,noadj,differentshapes,2,green,big,wug,false,5,18,NA,8/31/2020,15:15,6890,2426,3,1,"0
",red
167,color,7,0,0,,attncheck,0,,,undefined,false,5,18,NA,8/31/2020,15:15,6890,2426,3,1,"6
",red
167,color,8,0,0,,colorcheck,0,red,,undefined,true,5,18,NA,8/31/2020,15:15,6890,2426,3,1,"6
",red
167,color,9,0,0,,colorcheck,0,blue,,undefined,true,5,18,NA,8/31/2020,15:15,6890,2426,3,1,"6
",red
167,color,10,0,0,,colorcheck,0,blue,,undefined,true,5,18,NA,8/31/2020,15:15,6890,2426,3,1,"6
",red
167,color,11,0,0,,colorcheck,0,red,,undefined,true,5,18,NA,8/31/2020,15:15,6890,2426,3,1,"6
",red
189,color,1,1,47,noutt,differentshapes,10,blue,big,dax,false,1,6,NA,9/1/2020,3:44,20762,7093,3,1,"0
",green
189,color,2,2,67,noutt,contrast,13,blue,big,blicket,false,8,5,NA,9/1/2020,3:44,7048,2444,4,3,"0
",green
189,color,3,6,46,noadj,contrast,14,green,big,sprock,false,16,3,NA,9/1/2020,3:44,8780,2856,4,3,"0
",blue
189,color,4,4,47,adj,contrast,23,purple,big,toma,false,15,21,NA,9/1/2020,3:44,9804,3256,4,3,"0
",blue
189,color,5,5,83,noadj,differentshapes,2,blue,big,wug,false,19,22,NA,9/1/2020,3:44,10661,3139,4,2,"0
",red
189,color,6,3,41,adj,differentshapes,17,red,big,gade,false,9,7,NA,9/1/2020,3:45,9219,2338,3,1,"0
",green
189,color,7,0,0,,attncheck,0,,,undefined,false,9,7,NA,9/1/2020,3:45,9219,2338,3,1,"5
",green
189,color,8,0,0,,colorcheck,0,red,,undefined,true,9,7,NA,9/1/2020,3:45,9219,2338,3,1,"5
",green
189,color,9,0,0,,colorcheck,0,blue,,undefined,true,9,7,NA,9/1/2020,3:45,9219,2338,3,1,"5
",green
189,color,10,0,0,,colorcheck,0,blue,,undefined,true,9,7,NA,9/1/2020,3:45,9219,2338,3,1,"5
",green
189,color,11,0,0,,colorcheck,0,red,,undefined,true,9,7,NA,9/1/2020,3:45,9219,2338,3,1,"5
",green
190,color,1,1,74,noutt,differentshapes,12,purple,big,gade,false,8,2,NA,8/31/2020,15:14,12189,9808,4,1,"0
",red
190,color,2,2,76,noutt,contrast,10,red,big,dax,false,24,14,NA,8/31/2020,15:14,8234,7438,4,3,"0
",blue
190,color,3,3,79,adj,differentshapes,16,purple,big,wug,false,23,15,NA,8/31/2020,15:14,7059,4069,4,1,"0
",green
190,color,4,6,75,noadj,contrast,20,green,big,blicket,false,21,19,NA,8/31/2020,15:14,7282,3077,3,4,"0
",blue
190,color,5,5,81,noadj,differentshapes,17,red,big,sprock,false,22,4,NA,8/31/2020,15:15,8718,13620,4,2,"0
",green
190,color,6,4,77,adj,contrast,13,purple,big,toma,false,1,18,NA,8/31/2020,15:15,8661,3285,4,3,"0
",blue
190,color,7,0,0,,attncheck,0,,,undefined,false,1,18,NA,8/31/2020,15:15,8661,3285,4,3,"5
",blue
190,color,8,0,0,,colorcheck,0,red,,undefined,true,1,18,NA,8/31/2020,15:15,8661,3285,4,3,"5
",blue
190,color,9,0,0,,colorcheck,0,blue,,undefined,true,1,18,NA,8/31/2020,15:15,8661,3285,4,3,"5
",blue
190,color,10,0,0,,colorcheck,0,blue,,undefined,true,1,18,NA,8/31/2020,15:15,8661,3285,4,3,"5
",blue
190,color,11,0,0,,colorcheck,0,red,,undefined,true,1,18,NA,8/31/2020,15:15,8661,3285,4,3,"5
",blue
228,color,1,1,78,noutt,differentshapes,15,blue,big,wug,false,14,11,NA,8/31/2020,15:29,13922,10987,3,2,"0
",purple
228,color,2,2,56,noutt,contrast,13,red,big,dax,false,22,2,NA,8/31/2020,15:30,6995,6805,3,4,"0
",green
228,color,3,4,66,adj,contrast,6,blue,big,sprock,false,5,3,NA,8/31/2020,15:30,6717,15409,3,4,"0
",green
228,color,4,6,60,noadj,contrast,7,blue,big,gade,false,12,21,NA,8/31/2020,15:30,9638,3917,3,4,"0
",red
228,color,5,5,55,noadj,differentshapes,20,red,big,blicket,false,4,17,NA,8/31/2020,15:31,8538,5094,3,1,"0
",blue
228,color,6,3,74,adj,differentshapes,8,red,big,toma,false,10,24,NA,8/31/2020,15:31,9990,4852,3,1,"0
",purple
228,color,7,0,0,,attncheck,0,,,undefined,false,10,24,NA,8/31/2020,15:31,9990,4852,3,1,"4
",purple
228,color,8,0,0,,colorcheck,0,red,,undefined,false,10,24,NA,8/31/2020,15:31,9990,4852,3,1,"4
",purple
228,color,9,0,0,,colorcheck,0,blue,,undefined,false,10,24,NA,8/31/2020,15:31,9990,4852,3,1,"4
",purple
228,color,10,0,0,,colorcheck,0,blue,,undefined,false,10,24,NA,8/31/2020,15:31,9990,4852,3,1,"4
",purple
228,color,11,0,0,,colorcheck,0,red,,undefined,false,10,24,NA,8/31/2020,15:31,9990,4852,3,1,"4
",purple
88,color,1,2,44,noutt,contrast,21,purple,big,toma,false,4,20,NA,8/31/2020,18:14,15785,55527,4,3,"0
",green
88,color,2,1,18,noutt,differentshapes,8,red,big,blicket,false,3,15,NA,8/31/2020,18:14,14092,12461,4,1,"0
",purple
88,color,3,4,25,adj,contrast,18,purple,big,dax,false,24,2,NA,8/31/2020,18:14,12110,11641,3,4,"0
",blue
88,color,4,6,51,noadj,contrast,5,green,big,sprock,false,10,7,NA,8/31/2020,18:15,13703,11687,4,3,"0
",red
88,color,5,5,20,noadj,differentshapes,11,red,big,gade,false,1,9,NA,8/31/2020,18:15,9348,6609,4,2,"0
",green
88,color,6,3,23,adj,differentshapes,22,blue,big,wug,false,14,19,NA,8/31/2020,18:16,9288,7531,4,2,"0
",purple
88,color,7,0,0,,attncheck,0,,,undefined,false,14,19,NA,8/31/2020,18:16,9288,7531,4,2,"6
",purple
88,color,8,0,0,,colorcheck,0,red,,undefined,true,14,19,NA,8/31/2020,18:16,9288,7531,4,2,"6
",purple
88,color,9,0,0,,colorcheck,0,blue,,undefined,true,14,19,NA,8/31/2020,18:16,9288,7531,4,2,"6
",purple
88,color,10,0,0,,colorcheck,0,blue,,undefined,true,14,19,NA,8/31/2020,18:16,9288,7531,4,2,"6
",purple
88,color,11,0,0,,colorcheck,0,red,,undefined,true,14,19,NA,8/31/2020,18:16,9288,7531,4,2,"6
",purple
185,color,1,1,78,noutt,differentshapes,21,red,big,sprock,false,20,2,NA,8/31/2020,18:19,34004,61626,3,2,"0
",green
185,color,2,2,49,noutt,contrast,18,blue,big,toma,false,17,23,NA,8/31/2020,18:19,9592,5427,4,3,"0
",red
185,color,3,5,85,noadj,differentshapes,19,green,big,dax,false,10,11,NA,8/31/2020,18:19,15001,4229,3,1,"0
",purple
185,color,4,4,81,adj,contrast,5,purple,big,wug,false,13,24,NA,8/31/2020,18:19,9347,5341,3,4,"0
",blue
185,color,5,6,64,noadj,contrast,9,blue,big,gade,false,7,3,NA,8/31/2020,18:20,10825,3471,3,4,"0
",green
185,color,6,3,89,adj,differentshapes,12,red,big,blicket,false,14,8,NA,8/31/2020,18:20,8084,11870,3,1,"0
",blue
185,color,7,0,0,,attncheck,0,,,undefined,false,14,8,NA,8/31/2020,18:20,8084,11870,3,1,"7
",blue
185,color,8,0,0,,colorcheck,0,red,,undefined,true,14,8,NA,8/31/2020,18:20,8084,11870,3,1,"7
",blue
185,color,9,0,0,,colorcheck,0,blue,,undefined,true,14,8,NA,8/31/2020,18:20,8084,11870,3,1,"7
",blue
185,color,10,0,0,,colorcheck,0,blue,,undefined,false,14,8,NA,8/31/2020,18:20,8084,11870,3,1,"7
",blue
185,color,11,0,0,,colorcheck,0,red,,undefined,true,14,8,NA,8/31/2020,18:20,8084,11870,3,1,"7
",blue
150,color,1,1,62,noutt,differentshapes,22,purple,big,toma,false,1,17,NA,8/31/2020,15:18,8474,10781,4,2,"0
",green
150,color,2,2,83,noutt,contrast,2,blue,big,blicket,false,12,23,NA,8/31/2020,15:18,8247,9231,3,4,"0
",purple
150,color,3,4,84,adj,contrast,13,purple,big,gade,false,24,15,NA,8/31/2020,15:19,6855,3923,4,3,"0
",red
150,color,4,5,70,noadj,differentshapes,3,blue,big,dax,false,14,19,NA,8/31/2020,15:19,9516,4056,3,2,"0
",red
150,color,5,3,80,adj,differentshapes,11,blue,big,sprock,false,18,16,NA,8/31/2020,15:19,7246,6768,4,2,"0
",red
150,color,6,6,82,noadj,contrast,9,blue,big,wug,false,20,8,NA,8/31/2020,15:19,7216,7600,4,3,"0
",purple
150,color,7,0,0,,attncheck,0,,,undefined,false,20,8,NA,8/31/2020,15:19,7216,7600,4,3,"7
",purple
150,color,8,0,0,,colorcheck,0,red,,undefined,false,20,8,NA,8/31/2020,15:19,7216,7600,4,3,"7
",purple
150,color,9,0,0,,colorcheck,0,blue,,undefined,true,20,8,NA,8/31/2020,15:19,7216,7600,4,3,"7
",purple
150,color,10,0,0,,colorcheck,0,blue,,undefined,false,20,8,NA,8/31/2020,15:19,7216,7600,4,3,"7
",purple
150,color,11,0,0,,colorcheck,0,red,,undefined,true,20,8,NA,8/31/2020,15:19,7216,7600,4,3,"7
",purple
231,color,1,2,62,noutt,contrast,15,green,big,sprock,false,14,3,NA,8/31/2020,17:22,8010,4099,4,3,"0
",purple
231,color,2,1,56,noutt,differentshapes,10,purple,big,toma,false,19,13,NA,8/31/2020,17:22,9541,3332,4,2,"0
",blue
231,color,3,5,62,noadj,differentshapes,2,blue,big,blicket,false,5,1,NA,8/31/2020,17:22,7853,3548,3,1,"0
",red
231,color,4,3,54,adj,differentshapes,4,purple,big,wug,false,6,11,NA,8/31/2020,17:22,8053,3646,3,2,"0
",blue
231,color,5,6,51,noadj,contrast,7,blue,big,gade,false,24,12,NA,8/31/2020,17:22,8005,5822,4,3,"0
",purple
231,color,6,4,54,adj,contrast,22,blue,big,dax,false,21,8,NA,8/31/2020,17:23,9310,3957,4,3,"0
",green
231,color,7,0,0,,attncheck,0,,,undefined,false,21,8,NA,8/31/2020,17:23,9310,3957,4,3,"5
",green
231,color,8,0,0,,colorcheck,0,red,,undefined,true,21,8,NA,8/31/2020,17:23,9310,3957,4,3,"5
",green
231,color,9,0,0,,colorcheck,0,blue,,undefined,true,21,8,NA,8/31/2020,17:23,9310,3957,4,3,"5
",green
231,color,10,0,0,,colorcheck,0,blue,,undefined,true,21,8,NA,8/31/2020,17:23,9310,3957,4,3,"5
",green
231,color,11,0,0,,colorcheck,0,red,,undefined,true,21,8,NA,8/31/2020,17:23,9310,3957,4,3,"5
",green
330,color,1,1,40,noutt,differentshapes,13,blue,big,gade,false,19,21,NA,8/31/2020,18:29,10221,7777,4,2,"0
",green
330,color,2,2,17,noutt,contrast,14,red,big,blicket,false,22,11,NA,8/31/2020,18:30,9532,1887,3,4,"0
",purple
330,color,3,5,18,noadj,differentshapes,2,blue,big,dax,false,3,12,NA,8/31/2020,18:30,9015,3066,4,2,"0
",purple
330,color,4,3,22,adj,differentshapes,18,green,big,wug,false,4,16,NA,8/31/2020,18:30,8356,4411,3,2,"0
",blue
330,color,5,4,22,adj,contrast,5,blue,big,toma,false,23,20,NA,8/31/2020,18:30,12183,1569,3,4,"0
",red
330,color,6,6,51,noadj,contrast,24,green,big,sprock,false,10,15,NA,8/31/2020,18:31,7060,1688,3,4,"0
",purple
330,color,7,0,0,,attncheck,0,,,undefined,false,10,15,NA,8/31/2020,18:31,7060,1688,3,4,"8
",purple
330,color,8,0,0,,colorcheck,0,red,,undefined,true,10,15,NA,8/31/2020,18:31,7060,1688,3,4,"8
",purple
330,color,9,0,0,,colorcheck,0,blue,,undefined,true,10,15,NA,8/31/2020,18:31,7060,1688,3,4,"8
",purple
330,color,10,0,0,,colorcheck,0,blue,,undefined,true,10,15,NA,8/31/2020,18:31,7060,1688,3,4,"8
",purple
330,color,11,0,0,,colorcheck,0,red,,undefined,true,10,15,NA,8/31/2020,18:31,7060,1688,3,4,"8
",purple
148,color,1,1,66,noutt,differentshapes,9,green,big,sprock,false,12,7,NA,8/31/2020,17:33,13136,11253,4,2,"0
",blue
148,color,2,2,25,noutt,contrast,14,red,big,toma,false,1,15,NA,8/31/2020,17:33,13023,14145,3,4,"0
",green
148,color,3,6,83,noadj,contrast,19,blue,big,dax,false,21,3,NA,8/31/2020,17:33,10908,11404,3,4,"0
",green
148,color,4,3,15,adj,differentshapes,18,red,big,blicket,false,16,24,NA,8/31/2020,17:34,7943,11414,4,1,"0
",purple
148,color,5,4,50,adj,contrast,6,purple,big,gade,false,22,8,NA,8/31/2020,17:34,9975,4097,4,3,"0
",red
148,color,6,5,50,noadj,differentshapes,23,blue,big,wug,false,11,2,NA,8/31/2020,17:34,8078,3907,3,2,"0
",purple
148,color,7,0,0,,attncheck,0,,,undefined,false,11,2,NA,8/31/2020,17:34,8078,3907,3,2,"4
",purple
148,color,8,0,0,,colorcheck,0,red,,undefined,true,11,2,NA,8/31/2020,17:34,8078,3907,3,2,"4
",purple
148,color,9,0,0,,colorcheck,0,blue,,undefined,true,11,2,NA,8/31/2020,17:34,8078,3907,3,2,"4
",purple
148,color,10,0,0,,colorcheck,0,blue,,undefined,true,11,2,NA,8/31/2020,17:34,8078,3907,3,2,"4
",purple
148,color,11,0,0,,colorcheck,0,red,,undefined,true,11,2,NA,8/31/2020,17:34,8078,3907,3,2,"4
",purple
313,color,1,1,86,noutt,differentshapes,20,red,big,sprock,false,10,14,NA,8/31/2020,17:27,25949,52420,4,1,"0
",green
