subject,session,utt_id,noun,adj,prenominal,adj_stem,noun_stem,x1,x2,x3,x4,x5,mean_typ,article,noun_conc,noun_freq,age
48,7,178048,foot,red,TRUE,red,foot,2,1,3,2,NA,2,a,4.9,1572,38
48,7,178049,foot,red,TRUE,red,foot,2,1,3,2,NA,2,a,4.9,1572,38
48,7,178070,foot,red,TRUE,red,foot,2,1,3,2,NA,2,a,4.9,1572,38
48,7,178071,foot,red,TRUE,red,foot,2,1,3,2,NA,2,a,4.9,1572,38
48,7,178073,circle,red,TRUE,red,circl,3,3,2,3,NA,2.75,a,4.44,974,38
48,7,178082,foot,red,TRUE,red,foot,2,1,3,2,NA,2,a,4.9,1572,38
48,7,178083,foot,red,FALSE,red,foot,2,1,3,2,NA,2,a,4.9,1572,38
48,7,178105,circle,yellow,TRUE,yellow,circl,3,3,6,NA,NA,4,a,4.44,974,38
48,7,178118,foot,red,TRUE,red,foot,2,1,3,2,NA,2,a,4.9,1572,38
48,7,178162,foot,red,TRUE,red,foot,2,1,3,2,NA,2,a,4.9,1572,38
48,7,178162,hand,red,FALSE,red,hand,3,1,2,2,NA,2,a,4.72,3146,38
48,7,178163,foot,red,TRUE,red,foot,2,1,3,2,NA,2,a,4.9,1572,38
48,7,178164,foot,red,TRUE,red,foot,2,1,3,2,NA,2,a,4.9,1572,38
48,7,178184,foot,red,TRUE,red,foot,2,1,3,2,NA,2,a,4.9,1572,38
48,7,178185,foot,red,TRUE,red,foot,2,1,3,2,NA,2,a,4.9,1572,38
48,7,178186,circle,red,TRUE,red,circl,3,3,2,3,NA,2.75,a,4.44,974,38
48,7,178186,foot,red,FALSE,red,foot,2,1,3,2,NA,2,a,4.9,1572,38
48,7,178192,foot,green,TRUE,green,foot,1,5,2,1,NA,2.25,a,4.9,1572,38
48,7,178193,foot,green,TRUE,green,foot,1,5,2,1,NA,2.25,a,4.9,1572,38
48,7,178194,foot,green,TRUE,green,foot,1,5,2,1,NA,2.25,a,4.9,1572,38
48,7,178196,hand,green,TRUE,green,hand,2,1,2,2,NA,1.75,a,4.72,3146,38
48,7,178201,hand,green,FALSE,green,hand,2,1,2,2,NA,1.75,a,4.72,3146,38
48,7,178201,circle,green,FALSE,green,circl,3,3,3,3,NA,3,a,4.44,974,38
48,7,178454,suit,wet,FALSE,wet,suit,3,3,2,3,NA,2.75,a,4.97,102,38
48,7,178522,soap,wet,FALSE,wet,soap,1,3,5,5,NA,3.5,NA,4.93,243,38
48,7,178544,hat,orange,TRUE,orang,hat,2,2,3,3,NA,2.5,a,4.88,886,38
48,7,178596,piece,yellow,TRUE,yellow,piec,3,3,2,3,NA,2.75,a,4.14,2330,38
48,7,178597,circle,yellow,TRUE,yellow,circl,3,3,6,NA,NA,4,a,4.44,974,38
48,7,178600,circle,orange,TRUE,orang,circl,3,3,3,3,NA,3,a,4.44,974,38
48,7,178600,hand,orange,FALSE,orang,hand,2,2,2,1,NA,1.75,a,4.72,3146,38
48,7,178672,hose,yellow,TRUE,yellow,hose,4,3,3,2,NA,3,a,4.87,117,38
48,7,178703,tube,green,TRUE,green,tube,3,3,3,5,NA,3.5,a,4.82,35,38
48,8,179001,crayon,red,FALSE,red,crayon,3,3,3,5,NA,3.5,a,4.87,702,42
48,8,179029,crayon,brown,FALSE,brown,crayon,3,2,4,4,NA,3.25,a,4.87,702,42
48,8,179676,bucket,yellow,TRUE,yellow,bucket,3,3,3,3,NA,3,a,4.96,219,42
48,8,179676,cupcake,yellow,FALSE,yellow,cupcak,3,5,4,4,NA,4,a,5,147,42
48,8,179677,bucket,yellow,TRUE,yellow,bucket,3,3,3,3,NA,3,a,4.96,219,42
48,8,179741,glue,wet,FALSE,wet,glue,4,6,6,NA,NA,5.333333333333333,NA,4.65,391,42
48,8,179741,glue,wet,FALSE,wet,glue,4,6,6,NA,NA,5.333333333333333,NA,4.65,391,42
48,8,180147,octopus,purple,TRUE,purpl,octopu,3,4,NA,NA,NA,3.5,an,5,98,42
48,8,180347,floor,dirty,TRUE,dirti,floor,3,3,4,NA,NA,3.3333333333333335,a,4.8,1055,42
48,9,181366,button,purple,TRUE,purpl,button,2,3,3,NA,NA,2.6666666666666665,a,4.96,624,46
48,9,182084,pony,purple,TRUE,purpl,poni,1,1,1,2,NA,1.25,a,4.9,90,46
48,9,182087,hair,yellow,TRUE,yellow,hair,3,3,3,2,NA,2.75,a,4.97,1225,46
48,9,182182,blanket,pink,TRUE,pink,blanket,3,3,3,3,NA,3,a,5,316,46
48,9,182262,planet,orange,FALSE,orang,planet,1,3,3,2,NA,2.25,a,4.58,78,46
48,9,182262,planet,red,FALSE,red,planet,3,3,3,2,NA,2.75,a,4.58,78,46
48,10,182741,pad,purple,FALSE,purpl,pad,3,3,2,2,NA,2.5,a,4.43,51,50
48,10,182878,dog,brown,TRUE,brown,dog,6,3,5,4,NA,4.5,a,4.85,2033,50
48,10,182880,eye,brown,FALSE,brown,ey,3,4,3,NA,NA,3.3333333333333335,an,4.9,1216,50
48,10,182880,dog,brown,FALSE,brown,dog,6,3,5,4,NA,4.5,a,4.85,2033,50
48,10,183144,door,yellow,FALSE,yellow,door,3,3,2,2,NA,2.5,a,4.81,1207,50
48,10,183373,queen,yellow,TRUE,yellow,queen,1,2,5,1,NA,2.25,a,4.45,104,50
48,10,183722,piece,square,TRUE,squar,piec,2,3,3,3,NA,2.75,a,4.14,2330,50
48,10,183722,diamond,square,FALSE,squar,diamond,3,3,5,2,NA,3.25,a,4.89,66,50
48,10,183786,square,orange,TRUE,orang,squar,1,2,2,NA,NA,1.6666666666666667,a,4.33,431,50
48,10,183786,floor,orange,FALSE,orang,floor,2,3,1,2,2,2,a,4.8,1055,50
48,10,183818,piece,red,TRUE,red,piec,6,3,3,3,NA,3.75,a,4.14,2330,50
48,11,184092,boot,red,FALSE,red,boot,3,5,3,3,NA,3.5,a,4.96,288,54
48,11,184209,car,yellow,TRUE,yellow,car,2,2,3,2,NA,2.25,a,4.89,2310,54
48,11,184242,car,green,FALSE,green,car,3,5,3,3,NA,3.5,a,4.89,2310,54
48,11,184262,car,orange,FALSE,orang,car,3,3,2,5,NA,3.25,a,4.89,2310,54
48,11,184262,color,orange,FALSE,orang,color,3,7,3,3,NA,4,a,4.08,4028,54
48,11,184274,car,orange,FALSE,orang,car,3,3,2,5,NA,3.25,a,4.89,2310,54
48,11,184291,car,yellow,TRUE,yellow,car,2,2,3,2,NA,2.25,a,4.89,2310,54
48,11,184292,car,yellow,TRUE,yellow,car,2,2,3,2,NA,2.25,a,4.89,2310,54
48,11,184325,flower,red,TRUE,red,flower,3,3,4,3,NA,3.25,a,5,783,54
48,11,184333,flower,red,FALSE,red,flower,3,3,4,3,NA,3.25,a,5,783,54
48,11,184360,boat,red,FALSE,red,boat,3,3,3,3,NA,3,a,4.93,386,54
48,11,184440,tunnel,dark,TRUE,dark,tunnel,5,3,5,5,NA,4.5,a,4.82,212,54
48,11,184471,tunnel,dark,TRUE,dark,tunnel,5,3,5,5,NA,4.5,a,4.82,212,54
48,11,184475,tunnel,dark,TRUE,dark,tunnel,5,3,5,5,NA,4.5,a,4.82,212,54
48,11,184482,owl,dark,FALSE,dark,owl,2,3,NA,NA,NA,2.5,an,4.93,158,54
48,11,184482,tunnel,dark,FALSE,dark,tunnel,5,3,5,5,NA,4.5,a,4.82,212,54
48,11,184524,air,hot,TRUE,hot,air,3,4,4,4,NA,3.75,NA,4.11,259,54
48,11,184531,barn,red,TRUE,red,barn,6,3,5,5,NA,4.75,a,4.79,155,54
48,11,184580,window,purple,TRUE,purpl,window,2,2,1,4,NA,2.25,a,4.86,442,54
48,11,184603,barn,red,TRUE,red,barn,6,3,5,5,NA,4.75,a,4.79,155,54
48,11,184641,turtle,green,FALSE,green,turtl,2,3,5,6,NA,4,a,5,249,54
48,11,184641,turtle,yellow,FALSE,yellow,turtl,2,1,1,2,NA,1.5,a,5,249,54
48,11,184641,shell,green,FALSE,green,shell,2,1,1,1,NA,1.25,a,4.8,100,54
48,11,184641,shell,yellow,FALSE,yellow,shell,3,2,3,3,NA,2.75,a,4.8,100,54
48,11,184641,dot,green,FALSE,green,dot,2,5,3,3,NA,3.25,a,4.12,283,54
48,11,184641,dot,yellow,FALSE,yellow,dot,2,2,2,3,NA,2.25,a,4.12,283,54
48,11,184653,circle,yellow,FALSE,yellow,circl,3,3,6,NA,NA,4,a,4.44,974,54
48,11,184664,shell,green,FALSE,green,shell,2,1,1,1,NA,1.25,a,4.8,100,54
48,11,184688,stair,purple,FALSE,purpl,stair,2,3,2,3,2,2.4,a,4.93,330,54
48,11,184728,line,solid,TRUE,solid,line,4,5,5,5,NA,4.75,a,4.5,640,54
48,11,184783,flower,red,TRUE,red,flower,3,3,4,3,NA,3.25,a,5,783,54
48,11,184784,crayon,red,TRUE,red,crayon,3,3,3,5,NA,3.5,a,4.87,702,54
48,11,184790,path,red,FALSE,red,path,3,3,2,3,NA,2.75,a,4.41,54,54
48,11,184790,flower,red,FALSE,red,flower,3,3,4,3,NA,3.25,a,5,783,54
48,11,184809,color,orange,FALSE,orang,color,3,7,3,3,NA,4,a,4.08,4028,54
48,11,184839,belly,purple,FALSE,purpl,belli,1,1,1,1,NA,1,a,4.8,194,54
48,11,184883,door,yellow,FALSE,yellow,door,3,3,2,2,NA,2.5,a,4.81,1207,54
48,11,185121,bag,plastic,TRUE,plastic,bag,5,5,6,4,NA,5,a,4.9,677,54
48,11,185526,dot,red,TRUE,red,dot,3,4,5,NA,NA,4,a,4.12,283,54
48,11,185527,dot,red,TRUE,red,dot,3,4,5,NA,NA,4,a,4.12,283,54
48,11,185536,dot,red,TRUE,red,dot,3,4,5,NA,NA,4,a,4.12,283,54
48,11,185541,dot,red,FALSE,red,dot,3,4,5,NA,NA,4,a,4.12,283,54
48,11,185548,dot,red,TRUE,red,dot,3,4,5,NA,NA,4,a,4.12,283,54
48,11,185556,dot,red,TRUE,red,dot,3,4,5,NA,NA,4,a,4.12,283,54
48,11,185563,dot,red,TRUE,red,dot,3,4,5,NA,NA,4,a,4.12,283,54
48,11,185583,dot,red,TRUE,red,dot,3,4,5,NA,NA,4,a,4.12,283,54
48,11,185622,piece,yellow,TRUE,yellow,piec,3,3,2,3,NA,2.75,a,4.14,2330,54
48,12,187381,fish,green,TRUE,green,fish,2,3,2,3,NA,2.5,a,5,1318,58
48,12,187420,square,green,TRUE,green,squar,3,4,3,2,NA,3,a,4.33,431,58
48,12,187433,circle,orange,TRUE,orang,circl,3,3,3,3,NA,3,a,4.44,974,58
48,12,187463,triangle,green,TRUE,green,triangl,4,4,2,3,NA,3.25,a,4.52,339,58
48,12,187465,triangle,green,TRUE,green,triangl,4,4,2,3,NA,3.25,a,4.52,339,58
48,12,187571,sword,orange,TRUE,orang,sword,2,1,1,2,NA,1.5,a,4.93,97,58
48,12,187587,belt,green,FALSE,green,belt,2,2,5,2,NA,2.75,a,4.9,87,58
49,1,188480,circle,yellow,TRUE,yellow,circl,3,3,6,NA,NA,4,a,4.44,974,14
49,1,188481,circle,yellow,TRUE,yellow,circl,3,3,6,NA,NA,4,a,4.44,974,14
49,1,188482,circle,yellow,TRUE,yellow,circl,3,3,6,NA,NA,4,a,4.44,974,14
49,1,188589,nose,red,TRUE,red,nose,2,2,1,3,NA,2,a,4.89,1290,14
49,1,188590,nose,red,TRUE,red,nose,2,2,1,3,NA,2,a,4.89,1290,14
49,1,188628,balloon,red,TRUE,red,balloon,3,3,4,3,NA,3.25,a,4.92,484,14
49,1,188634,balloon,red,TRUE,red,balloon,3,3,4,3,NA,3.25,a,4.92,484,14
49,1,188645,bell,red,TRUE,red,bell,4,2,3,3,NA,3,a,4.96,129,14
49,1,188655,nose,red,TRUE,red,nose,2,2,1,3,NA,2,a,4.89,1290,14
49,1,188660,wheel,red,TRUE,red,wheel,3,3,3,3,NA,3,a,4.86,274,14
49,1,188662,wheel,red,TRUE,red,wheel,3,3,3,3,NA,3,a,4.86,274,14
49,2,188935,shirt,red,TRUE,red,shirt,3,4,3,3,NA,3.25,a,4.94,699,18
49,2,189506,star,bright,FALSE,bright,star,7,6,6,7,NA,6.5,a,4.69,662,18
49,2,189506,star,yellow,FALSE,yellow,star,5,3,3,6,NA,4.25,a,4.69,662,18
49,2,189563,circle,orange,TRUE,orang,circl,3,3,3,3,NA,3,a,4.44,974,18
49,3,189715,grass,brown,FALSE,brown,grass,4,3,3,4,NA,3.5,NA,4.93,323,22
49,3,190015,leaf,dead,TRUE,dead,leaf,4,3,4,3,NA,3.5,a,5,179,22
49,3,190173,cloud,dark,TRUE,dark,cloud,3,3,4,3,NA,3.25,a,4.54,139,22
49,3,190193,hand,dirty,FALSE,dirti,hand,3,4,4,3,NA,3.5,a,4.72,3146,22
49,3,190239,cloud,dark,TRUE,dark,cloud,3,3,4,3,NA,3.25,a,4.54,139,22
49,3,190260,cloud,dark,TRUE,dark,cloud,3,3,4,3,NA,3.25,a,4.54,139,22
49,4,190417,diamond,green,TRUE,green,diamond,1,1,3,NA,NA,1.6666666666666667,a,4.89,66,26
49,4,190431,star,yellow,TRUE,yellow,star,5,3,3,6,NA,4.25,a,4.69,662,26
49,4,190819,ribbon,yellow,TRUE,yellow,ribbon,3,3,5,5,NA,4,a,4.89,36,26
49,4,190895,coffee,raspberry,TRUE,raspberri,coffe,3,2,2,2,NA,2.25,NA,4.81,204,26
49,5,191194,frog,giant,TRUE,giant,frog,2,3,2,3,NA,2.5,a,5,513,30
49,5,191377,flag,green,TRUE,green,flag,3,3,3,3,NA,3,a,4.79,95,30
49,5,191399,hand,orange,TRUE,orang,hand,2,2,2,1,NA,1.75,a,4.72,3146,30
49,5,191503,truck,yellow,FALSE,yellow,truck,3,2,2,3,NA,2.5,a,4.84,1124,30
49,5,191559,circle,red,TRUE,red,circl,3,3,2,3,NA,2.75,a,4.44,974,30
49,5,191560,square,red,TRUE,red,squar,3,4,2,3,NA,3,a,4.33,431,30
49,5,191580,shirt,bright,FALSE,bright,shirt,4,3,5,4,NA,4,a,4.94,699,30
49,5,191589,belt,giant,FALSE,giant,belt,3,1,3,3,NA,2.5,a,4.9,87,30
49,5,191592,car,orange,TRUE,orang,car,3,3,2,5,NA,3.25,a,4.89,2310,30
49,5,191611,sweater,orange,TRUE,orang,sweater,2,2,2,3,NA,2.25,a,4.78,93,30
49,5,191674,gate,red,TRUE,red,gate,2,3,3,5,NA,3.25,a,4.96,126,30
49,5,191759,potato,sweet,TRUE,sweet,potato,2,3,3,3,NA,2.75,a,4.85,206,30
49,5,191761,potato,sweet,TRUE,sweet,potato,2,3,3,3,NA,2.75,a,4.85,206,30
49,5,191788,pillow,giant,TRUE,giant,pillow,5,3,3,4,NA,3.75,a,5,243,30
49,5,191895,cheek,puffy,TRUE,puffi,cheek,3,3,4,3,NA,3.25,a,4.83,86,30
49,6,193134,couple,dark,FALSE,dark,coupl,5,4,5,2,NA,4,a,3.93,359,34
49,6,193458,hand,dirty,FALSE,dirti,hand,3,4,4,3,NA,3.5,a,4.72,3146,34
49,6,193642,dragon,green,TRUE,green,dragon,4,5,6,4,NA,4.75,a,4.39,207,34
49,6,193642,stroller,green,FALSE,green,stroller,3,3,3,3,NA,3,a,4.96,167,34
49,6,193642,squirrel,green,FALSE,green,squirrel,1,1,1,NA,NA,1,a,4.89,164,34
49,6,193679,dragon,gold,TRUE,gold,dragon,2,4,2,3,NA,2.75,a,4.39,207,34
49,6,193683,dragon,pink,TRUE,pink,dragon,2,3,2,1,NA,2,a,4.39,207,34
49,7,193948,gate,red,TRUE,red,gate,2,3,3,5,NA,3.25,a,4.96,126,38
49,7,194336,log,red,FALSE,red,log,2,1,2,3,NA,2,a,4.96,68,38
49,7,194336,car,red,FALSE,red,car,3,3,3,3,NA,3,a,4.89,2310,38
49,7,194510,arrow,yellow,TRUE,yellow,arrow,3,2,2,2,NA,2.25,an,4.97,86,38
49,7,194628,dragon,green,FALSE,green,dragon,4,5,6,4,NA,4.75,a,4.39,207,38
49,7,194628,dragon,yellow,FALSE,yellow,dragon,3,2,4,2,NA,2.75,a,4.39,207,38
49,7,194855,tail,spiky,FALSE,spiki,tail,3,2,3,NA,NA,2.6666666666666665,a,4.96,375,38
49,7,194903,color,dark,TRUE,dark,color,3,4,6,4,NA,4.25,a,4.08,4028,38
49,7,194975,necklace,yellow,FALSE,yellow,necklac,3,3,3,3,NA,3,a,4.96,82,38
49,7,194993,snail,pink,FALSE,pink,snail,1,2,2,4,NA,2.25,a,4.93,65,38
49,8,195857,top,green,FALSE,green,top,3,3,3,2,NA,2.75,a,3.93,1312,42
49,8,195930,train,yellow,TRUE,yellow,train,4,4,3,3,NA,3.5,a,4.79,1322,42
49,8,195930,wheel,yellow,FALSE,yellow,wheel,2,2,2,2,NA,2,a,4.86,274,42
49,8,195930,train,yellow,FALSE,yellow,train,4,4,3,3,NA,3.5,a,4.79,1322,42
49,8,195930,wheel,yellow,FALSE,yellow,wheel,2,2,2,2,NA,2,a,4.86,274,42
49,8,196134,button,green,TRUE,green,button,3,2,2,NA,NA,2.3333333333333335,a,4.96,624,42
49,8,196171,stool,green,TRUE,green,stool,2,2,3,2,NA,2.25,a,4.9,74,42
49,8,196410,stage,purple,TRUE,purpl,stage,2,2,3,2,NA,2.25,a,4.64,27,42
49,8,196580,surface,flat,TRUE,flat,surfac,5,6,3,3,NA,4.25,a,4.26,19,42
49,8,196621,tire,flat,TRUE,flat,tire,3,2,3,3,NA,2.75,a,5,960,42
49,8,196642,game,square,TRUE,squar,game,2,2,2,2,NA,2,a,4.5,1594,42
49,8,196731,barrel,yellow,TRUE,yellow,barrel,2,3,4,2,NA,2.75,a,4.86,17,42
49,8,196731,cheese,yellow,FALSE,yellow,chees,1,6,6,5,NA,4.5,NA,4.7,690,42
49,8,196732,barrel,yellow,TRUE,yellow,barrel,2,3,4,2,NA,2.75,a,4.86,17,42
49,8,196732,tunnel,yellow,FALSE,yellow,tunnel,2,2,3,2,NA,2.25,a,4.82,212,42
49,8,196842,door,red,TRUE,red,door,3,2,3,3,NA,2.75,a,4.81,1207,42
49,8,196857,train,dirty,FALSE,dirti,train,5,6,3,4,NA,4.5,a,4.79,1322,42
49,8,196857,station,dirty,FALSE,dirti,station,4,4,3,3,NA,3.5,a,4.32,89,42
49,8,196902,vegetable,green,TRUE,green,veget,4,5,4,NA,NA,4.333333333333333,a,4.89,106,42
49,8,196996,eye,red,FALSE,red,ey,3,2,3,NA,NA,2.6666666666666665,an,4.9,1216,42
49,8,197160,light,bright,FALSE,bright,light,3,5,5,4,NA,4.25,a,4.21,768,42
49,9,197287,head,hot,FALSE,hot,head,3,3,3,4,NA,3.25,a,4.75,1340,46
49,9,197658,head,hot,FALSE,hot,head,3,3,3,4,NA,3.25,a,4.75,1340,46
49,9,197673,head,wet,FALSE,wet,head,3,5,4,2,NA,3.5,a,4.75,1340,46
49,9,197679,shark,hot,FALSE,hot,shark,2,1,1,2,NA,1.5,a,4.93,151,46
49,9,197679,turtle,hot,FALSE,hot,turtl,3,2,2,1,NA,2,a,5,249,46
49,9,197707,leaf,brown,FALSE,brown,leaf,3,3,5,3,NA,3.5,a,5,179,46
49,9,197943,head,hot,FALSE,hot,head,3,3,3,4,NA,3.25,a,4.75,1340,46
49,9,197943,head,hot,FALSE,hot,head,3,3,3,4,NA,3.25,a,4.75,1340,46
49,9,198707,guy,green,TRUE,green,gui,1,1,1,1,NA,1,a,4.68,2618,46
49,10,198777,game,green,FALSE,green,game,3,1,1,2,NA,1.75,a,4.5,1594,50
49,10,198777,color,green,FALSE,green,color,3,3,5,5,NA,4,a,4.08,4028,50
49,10,199096,eye,red,TRUE,red,ey,3,2,3,NA,NA,2.6666666666666665,an,4.9,1216,50
49,10,199097,eye,red,TRUE,red,ey,3,2,3,NA,NA,2.6666666666666665,an,4.9,1216,50
49,10,199100,eye,red,FALSE,red,ey,3,2,3,NA,NA,2.6666666666666665,an,4.9,1216,50
49,10,199589,tree,dark,FALSE,dark,tree,3,4,4,4,NA,3.75,a,5,1009,50
49,10,199589,tree,dark,FALSE,dark,tree,3,4,4,4,NA,3.75,a,5,1009,50
49,10,199693,hat,silver,FALSE,silver,hat,3,2,2,3,NA,2.5,a,4.88,886,50
49,10,199693,police,silver,FALSE,silver,polic,2,2,2,3,NA,2.25,NA,4.79,100,50
49,10,199693,dinosaur,silver,FALSE,silver,dinosaur,1,2,2,2,NA,1.75,a,4.87,514,50
49,10,199693,foot,silver,FALSE,silver,foot,2,2,2,2,NA,2,a,4.9,1572,50
49,10,199693,hat,silver,FALSE,silver,hat,3,2,2,3,NA,2.5,a,4.88,886,50
49,10,199701,dinosaur,red,FALSE,red,dinosaur,2,2,3,1,NA,2,a,4.87,514,50
49,10,199701,foot,red,FALSE,red,foot,2,1,3,2,NA,2,a,4.9,1572,50
49,10,199701,arm,red,FALSE,red,arm,2,2,2,2,NA,2,an,4.96,554,50
49,10,199701,dinosaur,red,TRUE,red,dinosaur,2,2,3,1,NA,2,a,4.87,514,50
49,10,199751,dinosaur,round,TRUE,round,dinosaur,3,1,1,5,NA,2.5,a,4.87,514,50
49,10,199751,dinosaur,yellow,FALSE,yellow,dinosaur,1,1,2,1,NA,1.25,a,4.87,514,50
49,10,199751,corner,round,FALSE,round,corner,3,1,3,5,NA,3,a,4.61,358,50
49,10,199751,hat,round,FALSE,round,hat,3,3,5,NA,NA,3.6666666666666665,a,4.88,886,50
49,10,199751,hat,yellow,FALSE,yellow,hat,6,4,3,3,NA,4,a,4.88,886,50
49,10,199760,bone,hip,TRUE,hip,bone,2,3,3,3,NA,2.75,a,4.9,140,50
49,10,199771,bone,hip,TRUE,hip,bone,2,3,3,3,NA,2.75,a,4.9,140,50
49,10,199772,box,green,FALSE,green,box,3,3,3,2,NA,2.75,a,4.9,1208,50
49,10,199772,box,pink,FALSE,pink,box,3,1,3,3,NA,2.5,a,4.9,1208,50
49,10,199774,hip,brown,FALSE,brown,hip,3,1,3,5,NA,3,a,4.21,55,50
49,10,199774,bone,fuzzy,FALSE,fuzzi,bone,2,1,1,2,NA,1.5,a,4.9,140,50
49,10,199774,bone,brown,FALSE,brown,bone,1,1,1,2,NA,1.25,a,4.9,140,50
49,10,199774,top,fuzzy,FALSE,fuzzi,top,3,1,3,5,NA,3,a,3.93,1312,50
49,10,199774,top,brown,FALSE,brown,top,3,3,2,4,NA,3,a,3.93,1312,50
49,10,199774,train,fuzzy,FALSE,fuzzi,train,2,1,1,1,NA,1.25,a,4.79,1322,50
49,10,199774,train,brown,FALSE,brown,train,2,3,3,2,NA,2.5,a,4.79,1322,50
49,10,199787,chair,wooden,TRUE,wooden,chair,5,6,4,5,NA,5,a,4.58,1154,50
49,10,199818,table,green,FALSE,green,tabl,2,3,2,3,NA,2.5,a,4.9,1375,50
49,10,199818,dinosaur,green,FALSE,green,dinosaur,6,6,3,6,NA,5.25,a,4.87,514,50
49,10,199818,bone,green,FALSE,green,bone,1,1,1,2,NA,1.25,a,4.9,140,50
49,10,199818,chair,green,FALSE,green,chair,3,3,2,3,NA,2.75,a,4.58,1154,50
49,10,199827,bag,gold,FALSE,gold,bag,3,3,3,3,NA,3,a,4.9,677,50
49,10,199827,window,gold,FALSE,gold,window,2,2,2,NA,NA,2,a,4.86,442,50
49,10,199827,dinosaur,gold,FALSE,gold,dinosaur,1,1,1,2,NA,1.25,a,4.87,514,50
49,10,199827,map,gold,FALSE,gold,map,2,2,2,2,NA,2,a,4.93,102,50
49,10,199827,dinosaur,gold,FALSE,gold,dinosaur,1,1,1,2,NA,1.25,a,4.87,514,50
49,10,199827,map,gold,FALSE,gold,map,2,2,2,2,NA,2,a,4.93,102,50
49,10,199828,dinosaur,gold,FALSE,gold,dinosaur,1,1,1,2,NA,1.25,a,4.87,514,50
49,10,199828,map,gold,FALSE,gold,map,2,2,2,2,NA,2,a,4.93,102,50
49,10,199867,dinosaur,plastic,FALSE,plastic,dinosaur,6,6,5,6,NA,5.75,a,4.87,514,50
49,10,199867,dinosaur,red,FALSE,red,dinosaur,2,2,3,1,NA,2,a,4.87,514,50
49,10,199867,bag,plastic,FALSE,plastic,bag,5,5,6,4,NA,5,a,4.9,677,50
49,10,199867,bag,red,FALSE,red,bag,3,3,3,NA,NA,3,a,4.9,677,50
49,10,199867,dinosaur,plastic,FALSE,plastic,dinosaur,6,6,5,6,NA,5.75,a,4.87,514,50
49,10,199867,dinosaur,red,FALSE,red,dinosaur,2,2,3,1,NA,2,a,4.87,514,50
49,10,199873,hole,red,FALSE,red,hole,4,1,NA,NA,NA,2.5,a,4.81,511,50
49,10,199888,map,red,FALSE,red,map,2,2,3,2,NA,2.25,a,4.93,102,50
49,10,199888,counter,red,FALSE,red,counter,3,2,3,3,3,2.8,a,4.17,74,50
49,10,199888,lunch,red,FALSE,red,lunch,3,2,1,2,NA,2,a,4.31,798,50
49,10,199888,dinosaur,red,FALSE,red,dinosaur,2,2,3,1,NA,2,a,4.87,514,50
49,10,199904,bone,hip,TRUE,hip,bone,2,3,3,3,NA,2.75,a,4.9,140,50
49,10,199930,head,giant,TRUE,giant,head,2,2,3,2,NA,2.25,a,4.75,1340,50
49,10,200061,line,silver,FALSE,silver,line,2,2,2,2,NA,2,a,4.5,640,50
49,12,200647,chest,green,TRUE,green,chest,3,3,3,2,NA,2.75,a,4.93,47,58
49,12,200649,chest,green,TRUE,green,chest,3,3,3,2,NA,2.75,a,4.93,47,58
49,12,200649,arm,green,FALSE,green,arm,2,2,4,1,NA,2.25,an,4.96,554,58
49,12,200653,leg,green,TRUE,green,leg,2,1,1,1,NA,1.25,a,4.83,774,58
49,12,200653,leg,purple,FALSE,purpl,leg,1,2,2,2,NA,1.75,a,4.83,774,58
49,12,200663,head,red,FALSE,red,head,2,3,3,3,NA,2.75,a,4.75,1340,58
49,12,200663,head,yellow,FALSE,yellow,head,3,3,3,3,NA,3,a,4.75,1340,58
49,12,200663,head,red,FALSE,red,head,2,3,3,3,NA,2.75,a,4.75,1340,58
49,12,200663,head,yellow,FALSE,yellow,head,3,3,3,3,NA,3,a,4.75,1340,58
49,12,200669,chest,green,TRUE,green,chest,3,3,3,2,NA,2.75,a,4.93,47,58
49,12,200670,circle,red,TRUE,red,circl,3,3,2,3,NA,2.75,a,4.44,974,58
49,12,200689,suit,purple,TRUE,purpl,suit,2,3,3,2,NA,2.5,a,4.97,102,58
49,12,200715,head,purple,TRUE,purpl,head,1,1,1,1,NA,1,a,4.75,1340,58
49,12,200715,head,yellow,FALSE,yellow,head,3,3,3,3,NA,3,a,4.75,1340,58
49,12,200715,mouth,purple,FALSE,purpl,mouth,1,1,1,3,NA,1.5,a,4.74,1453,58
49,12,200715,mouth,yellow,FALSE,yellow,mouth,1,3,1,1,NA,1.5,a,4.74,1453,58
49,12,200777,triangle,red,TRUE,red,triangl,4,6,2,3,NA,3.75,a,4.52,339,58
49,12,201092,pepper,green,TRUE,green,pepper,3,4,3,NA,NA,3.3333333333333335,a,4.59,90,58
50,1,201190,hair,brown,TRUE,brown,hair,5,4,3,5,NA,4.25,a,4.97,1225,14
50,1,201205,hair,blonde,TRUE,blond,hair,3,3,3,3,NA,3,a,4.97,1225,14
50,1,201274,page,brown,TRUE,brown,page,2,2,4,NA,NA,2.6666666666666665,a,4.9,834,14
50,1,201275,page,brown,TRUE,brown,page,2,2,4,NA,NA,2.6666666666666665,a,4.9,834,14
50,1,201278,page,yellow,TRUE,yellow,page,3,3,3,3,NA,3,a,4.9,834,14
50,1,201285,page,brown,TRUE,brown,page,2,2,4,NA,NA,2.6666666666666665,a,4.9,834,14
50,1,201287,page,brown,TRUE,brown,page,2,2,4,NA,NA,2.6666666666666665,a,4.9,834,14
50,1,201298,light,red,TRUE,red,light,3,5,3,3,NA,3.5,a,4.21,768,14
